TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
2025-10-08;F_ALARK1025;ALARK_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2025-10-31;80.35;81.46;-1.36;81.4;80.26;82.39;80.31;81.42;91295536;0;11213;3426;70718;-216;;;;;
2025-10-08;F_ALARK1125;ALARK_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2025-11-28;82.72;83.46;-0.89;83.37;82.04;84.33;82.69;83.47;2754665;0;330;118;1131;-5;;;;;
2025-10-08;F_ALARK1225;ALARK_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2025-12-31;85.51;84.92;0.69;86.49;85.02;86.49;85.02;85.51;128264;0;15;8;81;10;;;;;
2025-10-08;F_ARCLK1025;ARCLK_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2025-10-31;119.2;119.1;0.08;119.95;118.95;123.8;119.05;121.54;178226160;0;14664;4133;23271;1491;119.95;23990;0;2;2
2025-10-08;F_ARCLK1125;ARCLK_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2025-11-28;121.95;121.6;0.29;122.55;121.75;126.7;121.75;124.08;1761935;0;142;64;531;42;;;;;
2025-10-08;F_ARCLK1225;ARCLK_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2025-12-31;129.35;126.25;2.46;126.25;125.9;130;127;126.51;1087995;0;86;24;83;-8;;;;;
2025-10-08;F_ASELS1025;ASELS_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2025-10-31;220.3;214.25;2.82;214.45;213.1;220.65;220.2;217.29;1508495205;0;69424;15021;116998;1805;;;;;
2025-10-08;F_ASELS1125;ASELS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2025-11-28;225.2;218.75;2.95;216.55;216.55;225.65;225.1;221.83;48181355;0;2172;550;6394;162;;;;;
2025-10-08;F_ASELS1225;ASELS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2025-12-31;229.65;224.35;2.36;220;220;230;229.95;228.02;2029400;0;89;44;269;31;;;;;
2025-10-08;F_ASTOR1025;ASTOR_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2025-10-31;94.23;96.13;-1.98;96.68;94.07;96.68;94.08;95.33;264898226;0;27788;9608;84675;2574;96.68;9668;0;1;1
2025-10-08;F_ASTOR1125;ASTOR_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2025-11-28;96.62;98.14;-1.55;98.64;96.52;98.64;96.65;97.44;13368289;0;1372;259;2712;788;;;;;
2025-10-08;F_ASTOR1225;ASTOR_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2025-12-31;99.83;101.15;-1.3;101.8;99.09;101.8;99.6;99.75;1057373;0;106;28;109;-36;;;;;
2025-10-08;F_BIMAS1025;BIMAS_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2025-10-31;568.1;580.1;-2.07;576;557.6;576;567.4;567.31;1531737840;0;27000;10529;21880;-845;576;2534400;0;44;15
2025-10-08;F_BIMAS1125;BIMAS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2025-11-28;581.2;592.3;-1.87;587.1;571.6;588.4;581.8;580.84;15624710;0;269;120;518;0;;;;;
2025-10-08;F_BIMAS1225;BIMAS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2025-12-31;592.7;605.3;-2.08;595;589.7;595;594.2;592.71;414900;0;7;6;16;3;;;;;
2025-10-08;F_BRSAN1025;BRSAN_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2025-10-31;408.4;415.4;-1.69;416.55;407.4;420;410.45;414.57;119478140;0;2882;1767;2253;19;416.55;41655;0;1;1
2025-10-08;F_BRSAN1125;BRSAN_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2025-11-28;420;425.2;-1.22;421.6;418.9;429.1;418.9;422.35;4603600;0;109;75;284;14;;;;;
2025-10-08;F_BRSAN1225;BRSAN_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2025-12-31;435;435;0;0;0;0;0;0;0;0;0;0;4;0;;;;;
2025-10-08;F_CIMSA1025;CIMSA_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2025-10-31;44.39;44.69;-0.67;44.84;44.22;45.55;44.26;44.87;134111379;0;29887;5577;59503;2525;44.84;4484;0;1;1
2025-10-08;F_CIMSA1125;CIMSA_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2025-11-28;45.47;45.86;-0.85;45.92;45.37;46.6;45.5;45.97;1199942;0;261;50;1393;145;;;;;
2025-10-08;F_CIMSA1225;CIMSA_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2025-12-31;47.53;47.05;1.02;48.06;47.23;48.06;47.23;47.53;14258;0;3;3;54;-1;;;;;
2025-10-08;F_CNHTRY1025;CNHTRY_10/2025_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2025-10-31;5.9528;6.0084;-0.93;5.9519;5.9519;5.9675;5.9525;5.9528;1309610;0;22;4;6;-8;;;;;
2025-10-08;F_CNHTRY1125;CNHTRY_11/2025_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2025-11-28;6.1527;6.1527;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_CNHTRY1225;CNHTRY_12/2025_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2025-12-31;6.3002;6.3002;0;0;0;0;0;0;0;0;0;0;95;0;;;;;
2025-10-08;F_CNHTRY1226;CNHTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-12-31;8.217;8.217;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_DOAS1025;DOAS_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2025-10-31;179.7;180.25;-0.31;181;177;185.85;179.75;183.05;56726400;0;3099;1519;6582;-132;;;;;
2025-10-08;F_DOAS1125;DOAS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2025-11-28;186.5;185.85;0.35;185.9;185.9;190;186.55;187.64;881890;0;47;34;180;20;;;;;
2025-10-08;F_DOAS1225;DOAS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2025-12-31;192.05;190.85;0.63;193.7;190;194.55;190;192.72;2216295;0;115;39;110;26;;;;;
2025-10-08;F_DOHOL1025;DOHOL_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2025-10-31;18.17;18.36;-1.03;18.34;18.11;18.5;18.18;18.27;148433845;0;81231;4469;233062;-1605;;;;;
2025-10-08;F_DOHOL1125;DOHOL_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2025-11-28;18.7;18.76;-0.32;18.76;18.58;18.92;18.79;18.7;3055361;0;1634;98;7315;787;;;;;
2025-10-08;F_DOHOL1225;DOHOL_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2025-12-31;19.09;19.28;-0.99;19.26;19.02;19.36;19.15;19.13;164495;0;86;37;453;0;;;;;
2025-10-08;F_EKGYO1025;EKGYO_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2025-10-31;20.13;20.02;0.55;20.02;19.79;20.6;20.12;20.19;1248851286;0;618538;17266;785404;7731;20.02;40040;0;20;3
2025-10-08;F_EKGYO1125;EKGYO_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2025-11-28;20.63;20.48;0.73;20.54;20.28;21.07;20.62;20.68;11754885;0;5684;478;15989;-869;;;;;
2025-10-08;F_EKGYO1225;EKGYO_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2025-12-31;21.36;20.84;2.5;21.3;21.15;21.66;21.41;21.48;367252;0;171;103;865;-23;;;;;
2025-10-08;F_ELCBAS0126;BY ELEKTRIK_01/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS01B_FUT;D_ELCBAS01;2026-02-02;2249.1;2249.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBAS0226;BY ELEKTRIK_02/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS02B_FUT;D_ELCBAS02;2026-03-02;2977.8;2977.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBAS0326;BY ELEKTRIK_03/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS03B_FUT;D_ELCBAS03;2026-03-31;2939;2939;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBAS0426;BY ELEKTRIK_04/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS04B_FUT;D_ELCBAS04;2026-04-30;2714.2;2714.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBAS1025;BY ELEKTRIK_10/2025_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS10B_FUT;D_ELCBAS10;2025-10-31;2145.7;2145.7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBAS1125;BY ELEKTRIK_11/2025_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS11B_FUT;D_ELCBAS11;2025-12-01;2475.1;2475.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBAS1225;BY ELEKTRIK_12/2025_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS12B_FUT;D_ELCBAS12;2025-12-31;2452.3;2452.3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ126;BY ELEKTRIK_Q1/2025_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2025-12-30;2450;2450;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ127;BY ELEKTRIK_Q1/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2026-12-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ226;BY ELEKTRIK_Q2/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2026-03-30;3100;3100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ227;BY ELEKTRIK_Q2/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2027-03-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ326;BY ELEKTRIK_Q3/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2026-06-29;3800;3800;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ327;BY ELEKTRIK_Q3/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2027-06-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ426;BY ELEKTRIK_Q4/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2026-09-29;3700;3700;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASQ427;BY ELEKTRIK_Q4/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2027-09-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASY26;BY ELEKTRIK_2025_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2025-12-26;3263;3263;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ELCBASY27;BY ELEKTRIK_2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2026-12-28;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-10-08;F_ENJSA1025;ENJSA_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2025-10-31;82.29;81.81;0.59;81.55;80.94;83.9;82.26;82.49;102451321;0;12420;3031;75961;-221;;;;;
2025-10-08;F_ENJSA1125;ENJSA_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2025-11-28;83.56;83.24;0.38;83.86;82.78;85.65;84;84.32;2411642;0;286;146;597;-19;;;;;
2025-10-08;F_ENJSA1225;ENJSA_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2025-12-31;86.97;86.43;0.62;89.5;85.5;89.5;85.54;87.17;880368;0;101;17;50;12;;;;;
2025-10-08;F_ENKAI1025;ENKAI_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2025-10-31;70.69;70.25;0.63;70;69.36;71.66;70.81;70.49;276445274;0;39216;8981;58823;-2102;;;;;
2025-10-08;F_ENKAI1125;ENKAI_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2025-11-28;72.24;71.91;0.46;71.95;71.05;73.12;72.2;72.09;5666646;0;786;219;1817;13;;;;;
2025-10-08;F_ENKAI1225;ENKAI_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2025-12-31;74;74.1;-0.13;74;73.45;75.08;73.45;74;96198;0;13;3;29;10;;;;;
2025-10-08;F_EREGL1025;EREGL_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2025-10-31;28.42;29.73;-4.41;29.34;28.26;29.41;28.48;28.54;1793053613;0;628295;24343;788036;48607;29.34;5486580;0;1870;64
2025-10-08;F_EREGL1125;EREGL_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2025-11-28;29.15;30.45;-4.27;30.3;28.99;30.34;29.18;29.22;34848948;0;11926;1344;13815;3494;;;;;
2025-10-08;F_EREGL1225;EREGL_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2025-12-31;29.99;31.53;-4.88;30.68;29.93;30.78;29.98;30.11;894403;0;297;89;477;269;;;;;
2025-10-08;F_EURTRY1025;EURTRY_10/2025_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2025-10-31;49.542;49.697;-0.31;49.5;49.387;49.576;49.49;49.4915;9452879;0;191;65;8390;-19;;;;;
2025-10-08;F_EURTRY1125;EURTRY_11/2025_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2025-11-28;50.818;51.113;-0.58;50.76;50.76;50.88;50.81;50.8177;660630;0;13;3;682;0;;;;;
2025-10-08;F_EURTRY1225;EURTRY_12/2025_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2025-12-31;52.348;52.5;-0.29;52.34;52.22;52.35;52.34;52.3435;14499157;0;277;20;12224;-233;;;;;
2025-10-08;F_EURTRY1226;EURTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-12-31;69.533;69.834;-0.43;69.6;69.5;69.6;69.5;69.5333;208600;0;3;3;115;-1;;;;;
2025-10-08;F_EURUSD1025;EURUSD_10/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2025-10-31;1.1634;1.1683;-0.42;1.1642;1.1626;1.166;1.1633;1.1639;592106957.81532;0;12223;518;24127;-813;1.1642;1162943.59536;0;24;15
2025-10-08;F_EURUSD1125;EURUSD_11/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2025-11-28;1.1661;1.1692;-0.27;1.165;1.1646;1.167;1.1655;1.1661;64260741.5508;0;1324;71;943;193;;;;;
2025-10-08;F_EURUSD1225;EURUSD_12/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2025-12-31;1.1688;1.1722;-0.29;1.1679;1.167;1.1698;1.168;1.1677;48261643.09836;0;993;85;5082;163;1.1679;48609.98343;0;1;1
2025-10-08;F_EURUSD1226;EURUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-12-31;1.1873;1.192;-0.39;1.1872;1.187;1.1874;1.1872;1.1873;543571.07766;0;11;5;168;10;;;;;
2025-10-08;F_FROTO1025;FROTO_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2025-10-31;98.21;99.77;-1.56;99.79;97.96;100.75;98.35;99.25;262280824;0;26425;6153;42829;811;;;;;
2025-10-08;F_FROTO1125;FROTO_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2025-11-28;100.2;102.05;-1.81;102.4;100.1;102.6;100.1;101.53;11066770;0;1090;237;5984;795;;;;;
2025-10-08;F_FROTO1225;FROTO_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2025-12-31;104.5;104.1;0.38;104.7;103.5;104.7;103.5;104.5;62700;0;6;3;10;5;;;;;
2025-10-08;F_GARAN1025;GARAN_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2025-10-31;134.05;137.2;-2.3;137.45;133.75;138.85;134.4;136.48;1446695015;0;106001;13713;132085;14495;137.45;109960;0;8;1
2025-10-08;F_GARAN1125;GARAN_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2025-11-28;137.75;140.4;-1.89;140.2;137.05;142.25;137.8;139.94;15378930;0;1099;201;3328;412;;;;;
2025-10-08;F_GARAN1225;GARAN_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2025-12-31;142.4;143.8;-0.97;146.3;141.6;146.75;141.6;143.31;1504730;0;105;24;524;77;;;;;
2025-10-08;F_GBPUSD1025;GBPUSD_10/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2025-10-31;1.3421;1.3456;-0.26;1.3423;1.34;1.3441;1.3418;1.3421;502748.5143;0;9;6;116;0;;;;;
2025-10-08;F_GBPUSD1125;GBPUSD_11/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2025-11-28;1.3412;1.3455;-0.32;1.3447;1.3376;1.3447;1.3376;1.3411;111641.88591;0;2;2;26;0;;;;;
2025-10-08;F_GBPUSD1225;GBPUSD_12/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2025-12-31;1.3453;1.3474;-0.16;1.3453;1.3453;1.3453;1.3453;1.3453;55993.67301;0;1;1;42;1;1.3453;55993.67301;0;1;1
2025-10-08;F_GBPUSD1226;GBPUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-12-31;1.3848;1.3798;0.36;1.4145;1.37;1.4145;1.37;1.3848;172917.35265;0;3;3;2;1;;;;;
2025-10-08;F_GUBRF1025;GUBRF_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2025-10-31;294.9;286.55;2.91;286.9;284.75;298.55;294.7;293.67;371198770;0;12640;6450;35721;320;286.9;28690;0;1;1
2025-10-08;F_GUBRF1125;GUBRF_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2025-11-28;302.85;294.95;2.68;294.95;292.05;305.6;303.05;300.72;9653040;0;321;191;1697;-120;;;;;
2025-10-08;F_GUBRF1225;GUBRF_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2025-12-31;313.05;303.7;3.08;304.65;301.35;315.15;315.15;311.22;16540655;0;520;94;3703;462;;;;;
2025-10-08;F_HALKB1025;HALKB_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2025-10-31;28.19;26.66;5.74;27.05;27.05;29.21;28.16;28.36;3205340347;0;1130256;54008;381837;80422;27.05;1347090;0;498;18
2025-10-08;F_HALKB1125;HALKB_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2025-11-28;28.97;27.33;6;27.82;27.67;29.88;28.87;29;77870429;0;26849;2248;16853;2689;;;;;
2025-10-08;F_HALKB1225;HALKB_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2025-12-31;29.91;28.01;6.78;29.5;29.3;30.6;29.9;29.91;3152528;0;1054;182;569;68;;;;;
2025-10-08;F_HEKTS1025;HEKTS_10/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2025-10-31;3.41;3.49;-2.29;3.5;3.4;3.51;3.41;3.47;105485842;0;304279;2102;440778;22805;3.5;14000;0;40;3
2025-10-08;F_HEKTS1125;HEKTS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2025-11-28;3.51;3.57;-1.68;3.61;3.49;3.61;3.49;3.55;7467864;0;21019;343;27342;2578;;;;;
2025-10-08;F_HEKTS1225;HEKTS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2025-12-31;3.64;3.67;-0.82;3.69;3.62;3.7;3.64;3.67;187233;0;510;73;1599;458;;;;;
