TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
TRADE DATE;INSTRUMENT SERIES;INSTRUMENT NAME;MARKET;MARKET SEGMENT;INSTRUMENT TYPE;INSTRUMENT CLASS;UNDERLYING;EXPIRATION DATE;SETTLEMENT PRICE;PREVIOUS SETTLEMENT PRICE;CHANGE OF SETTLEMENT PRICE (%);OPENING PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;VWAP;TRADED VALUE;PREMIUM VALUE;TRADE VOLUME;TRADE COUNT;OPEN POSITION;OPEN POSITION CHANGE;OPENING SESSION PRICE;TRADED VALUE AT OPENING SESSION;PREMIUM VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;TRADE COUNT AT OPENING SESSION
2026-05-06;F_AEFES0526;AEFES_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AEFES_FPD;AEFES.E;2026-05-25;20.4;19.67;3.71;19.6;19.48;20.58;20.36;20.15;474133598;0;235295;13231;276853;5799;19.6;215600;0;110;8
2026-05-06;F_AEFES0626;AEFES_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AEFES_FPD;AEFES.E;2026-06-30;20.92;20.19;3.62;20.34;20.02;21.16;20.97;20.74;48175921;0;23227;1884;17050;10675;;;;;
2026-05-06;F_AEFES0726;AEFES_07/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AEFES_FPD;AEFES.E;2026-07-31;21.44;20.82;2.98;20.8;20.66;21.99;21.35;21.39;449131;0;210;26;263;109;;;;;
2026-05-06;F_AKBNK0526;AKBNK_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AKBNK_FPD;AKBNK.E;2026-05-25;76.35;72.65;5.09;73.65;73.63;77.33;76.39;75.76;6417686816;0;847135;72732;758067;-2945;73.65;12115425;0;1645;83
2026-05-06;F_AKBNK0626;AKBNK_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AKBNK_FPD;AKBNK.E;2026-06-30;78.58;74.83;5.01;75.3;75.3;79.55;78.54;78.1;478852612;0;61351;8228;26459;8834;75.3;82830;0;11;3
2026-05-06;F_AKBNK0726;AKBNK_07/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AKBNK_FPD;AKBNK.E;2026-07-31;80.81;76.76;5.28;78.33;78.33;81.88;80.91;80.22;2190100;0;273;140;341;67;;;;;
2026-05-06;F_AKSEN0526;AKSEN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AKSEN_FPD;AKSEN.E;2026-05-25;91.22;89.48;1.94;89.59;89.59;91.9;91.15;90.93;238352369;0;26213;5922;94658;-2534;;;;;
2026-05-06;F_AKSEN0626;AKSEN_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AKSEN_FPD;AKSEN.E;2026-06-30;93.71;91.4;2.53;91.5;91.5;94.28;93.79;93.51;7649333;0;818;221;2597;107;;;;;
2026-05-06;F_AKSEN0726;AKSEN_07/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_AKSEN_FPD;AKSEN.E;2026-07-31;96.94;93.77;3.38;96.04;96.04;97;96.76;96.75;270893;0;28;14;27;27;;;;;
2026-05-06;F_ALARK0526;ALARK_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-05-25;102.9;97.18;5.89;97.17;96.95;103.35;103.1;100;293161656;0;29315;7268;75262;-2717;;;;;
2026-05-06;F_ALARK0626;ALARK_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-06-30;105.65;99.78;5.88;100.2;99.7;106;105.5;103.43;8895105;0;860;302;1060;330;;;;;
2026-05-06;F_ALARK0726;ALARK_07/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-07-31;107.6;102;5.49;104.6;104.6;108.9;108.9;106.66;202655;0;19;14;13;9;;;;;
