TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
2026-04-24;F_DOAS0526;DOAS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-05-25;188.55;186.15;1.29;185.6;185;188.9;188.85;186.6;15468895;0;829;377;1460;302;;;;;
2026-04-24;F_DOAS0626;DOAS_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-06-30;191.6;191.5;0.05;191;190.2;193.35;191.2;191.6;134120;0;7;7;142;2;;;;;
2026-04-24;F_DOHOL0426;DOHOL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-04-30;21.61;21.28;1.55;21.24;21.12;21.69;21.61;21.52;171689125;0;79774;6442;215209;-22309;21.24;55224;0;26;8
2026-04-24;F_DOHOL0526;DOHOL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-05-25;22.18;21.85;1.51;21.77;21.65;22.23;22.17;22.05;50011627;0;22678;2189;51627;5242;;;;;
2026-04-24;F_DOHOL0626;DOHOL_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-06-30;22.61;22.38;1.03;22.35;22.3;22.84;22.7;22.63;3622632;0;1601;60;702;72;;;;;
2026-04-24;F_EKGYO0426;EKGYO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-04-30;21.32;21.28;0.19;21.17;20.94;21.54;21.32;21.22;688872311;0;324596;13635;472774;-36269;21.17;19053;0;9;4
2026-04-24;F_EKGYO0526;EKGYO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-05-25;21.82;21.79;0.14;21.55;21.45;22.01;21.83;21.7;157046858;0;72370;3044;123557;16292;21.55;43100;0;20;6
2026-04-24;F_EKGYO0626;EKGYO_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-06-30;21.86;21.77;0.41;21.75;21.47;21.87;21.84;21.78;298445;0;137;44;3361;66;;;;;
2026-04-24;F_ELCBAS0426;BY ELEKTRIK_04/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS04B_FUT;D_ELCBAS04;2026-04-30;2940;2940;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-24;F_ELCBAS0526;BY ELEKTRIK_05/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS05B_FUT;D_ELCBAS05;2026-06-01;2950;2950;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-24;F_ELCBAS0626;BY ELEKTRIK_06/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS06B_FUT;D_ELCBAS06;2026-06-30;2960;2960;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-24;F_ELCBAS0726;BY ELEKTRIK_07/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS07B_FUT;D_ELCBAS07;2026-07-31;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBAS0826;BY ELEKTRIK_08/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS08B_FUT;D_ELCBAS08;2026-08-31;2862.8;2862.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBAS0926;BY ELEKTRIK_09/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS09B_FUT;D_ELCBAS09;2026-09-30;2041.1;2041.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBAS1026;BY ELEKTRIK_10/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS10B_FUT;D_ELCBAS10;2026-11-02;1599.4;1599.4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ127;BY ELEKTRIK_Q1/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2026-12-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ128;BY ELEKTRIK_Q1/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2027-12-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ227;BY ELEKTRIK_Q2/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2027-03-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ228;BY ELEKTRIK_Q2/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2028-03-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ326;BY ELEKTRIK_Q3/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2026-06-29;3350;3350;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-24;F_ELCBASQ327;BY ELEKTRIK_Q3/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2027-06-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ328;BY ELEKTRIK_Q3/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2028-06-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ426;BY ELEKTRIK_Q4/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2026-09-29;3320;3320;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-24;F_ELCBASQ427;BY ELEKTRIK_Q4/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2027-09-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASQ428;BY ELEKTRIK_Q4/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2028-09-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASY27;BY ELEKTRIK_2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2026-12-28;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ELCBASY28;BY ELEKTRIK_2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2027-12-28;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-24;F_ENJSA0426;ENJSA_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-04-30;122.4;117.85;3.86;117.3;117.25;122.7;122.1;121.28;314537085;0;25934;6828;24486;-10910;;;;;
2026-04-24;F_ENJSA0526;ENJSA_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-05-25;124.45;120.15;3.58;119.25;119.25;125.1;124.45;122.79;51204500;0;4170;1260;12033;1964;;;;;
2026-04-24;F_ENJSA0626;ENJSA_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-06-30;127.4;123.3;3.33;123.15;121;128;127.6;124.65;1221540;0;98;59;162;6;;;;;
2026-04-24;F_ENKAI0426;ENKAI_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-04-30;106.95;107.7;-0.7;108;106.25;108.85;107.45;107.22;281585185;0;26263;6419;44626;-1058;;;;;
2026-04-24;F_ENKAI0526;ENKAI_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-05-25;109.35;109.8;-0.41;109.35;108;110.95;109.2;109.13;85188395;0;7806;1618;8966;2089;;;;;
2026-04-24;F_ENKAI0626;ENKAI_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-06-30;111.5;112.2;-0.62;112.6;111;113.25;112.45;112.11;313905;0;28;21;242;-8;;;;;
2026-04-24;F_EREGL0426;EREGL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-04-30;33.24;32.8;1.34;32.94;32.41;33.31;33.31;32.96;1491699876;0;452487;23607;637743;-39330;32.94;421632;0;128;13
2026-04-24;F_EREGL0526;EREGL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-05-25;34.08;33.59;1.46;33.55;33.21;34.17;34.14;33.75;241397157;0;71519;6117;113702;23857;;;;;
2026-04-24;F_EREGL0626;EREGL_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-06-30;34.92;34.42;1.45;34.41;33.71;35.23;34.79;34.51;4907195;0;1422;216;2189;-430;;;;;
2026-04-24;F_EURTRY0426;EURTRY_04/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-04-30;52.861;53.014;-0.29;52.801;52.752;52.899;52.899;52.8071;24291277;0;460;73;3440;-125;;;;;
2026-04-24;F_EURTRY0526;EURTRY_05/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-05-25;54.28;54.323;-0.08;54.2;54.08;54.3;54.25;54.1667;36291692;0;670;54;1230;442;;;;;
2026-04-24;F_EURTRY0626;EURTRY_06/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-06-30;56;56.21;-0.37;56.001;56;56.05;56;56.0016;1960056;0;35;19;160;6;;;;;
2026-04-24;F_EURTRY1226;EURTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-12-31;66.004;66.544;-0.81;66.031;65.911;66.05;65.929;66.0051;21319640;0;323;20;661;-208;;;;;
2026-04-24;F_EURUSD0426;EURUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-04-30;1.1713;1.1726;-0.11;1.1697;1.1683;1.1724;1.1711;1.1706;174637605.04632;0;3329;199;15688;10;1.1697;52418.00004;0;1;1
2026-04-24;F_EURUSD0526;EURUSD_05/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-05-25;1.1734;1.175;-0.14;1.171;1.1703;1.1745;1.1734;1.1716;30556696.02024;0;582;72;4865;185;;;;;
2026-04-24;F_EURUSD0626;EURUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-06-30;1.1738;1.1777;-0.33;1.1737;1.1733;1.1759;1.1759;1.1737;2472124.65932;0;47;16;2019;1;1.1737;1051945.0568;0;20;1
2026-04-24;F_EURUSD1226;EURUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-12-31;1.1852;1.19;-0.4;1.1852;1.1852;1.1852;1.1852;1.1852;53112.60464;0;1;1;2310;0;;;;;
2026-04-24;F_FROTO0426;FROTO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-04-30;105.35;103.2;2.08;103.2;102.4;106.45;105.4;104.93;647313730;0;61688;14510;69076;1674;;;;;
2026-04-24;F_FROTO0526;FROTO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-05-25;108.25;105.95;2.17;105;105;109.95;108.2;107.69;171880605;0;15961;2460;25291;5119;105;21000;0;2;2
2026-04-24;F_FROTO0626;FROTO_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-06-30;110.8;107.55;3.02;109;108;111.5;111.5;110.52;1602555;0;145;57;708;-27;;;;;
2026-04-24;F_GARAN0426;GARAN_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-04-30;139.15;140.9;-1.24;140.2;137.3;141.2;139.45;139.01;2039180435;0;146516;19896;153374;-22079;140.2;294420;0;21;3
2026-04-24;F_GARAN0526;GARAN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-05-25;142.8;144.45;-1.14;144.85;141.05;144.85;143.15;142.47;1022516835;0;71462;7202;55862;39764;;;;;
2026-04-24;F_GARAN0626;GARAN_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-06-30;146.55;148.8;-1.51;148.7;145.1;148.7;147.4;146.68;1657440;0;113;50;467;87;;;;;
2026-04-24;F_GBPUSD0426;GBPUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-04-30;1.3487;1.3514;-0.2;1.3482;1.3482;1.3501;1.3501;1.3487;241753.77004;0;4;4;96;-1;;;;;
2026-04-24;F_GBPUSD0526;GBPUSD_05/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-05-25;1.3496;1.3502;-0.04;1.3488;1.3488;1.3503;1.3503;1.3496;120955.30812;0;2;2;19;2;;;;;
2026-04-24;F_GBPUSD0626;GBPUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-06-30;1.3593;1.3485;0.8;1.3593;1.3593;1.3593;1.3593;1.3593;60914.58276;0;1;1;21;0;;;;;
2026-04-24;F_GBPUSD1226;GBPUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-12-31;1.355;1.355;0;0;0;0;0;0;0;0;0;0;10;0;;;;;
2026-04-24;F_GUBRF0426;GUBRF_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-04-30;536;521.1;2.86;520;512.1;537.1;535.1;525.98;356454690;0;6777;4285;11641;-878;;;;;
2026-04-24;F_GUBRF0526;GUBRF_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-05-25;549.7;536.1;2.54;533.4;527;550;550;539.14;113488360;0;2105;1206;3158;769;;;;;
2026-04-24;F_GUBRF0626;GUBRF_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-06-30;566.1;554.1;2.17;550.8;546.5;570;570;557.8;36870090;0;654;106;5335;555;;;;;
2026-04-24;F_HALKB0426;HALKB_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-04-30;41.06;40.64;1.03;40.44;39.52;41.27;41.2;40.4;689690452;0;170698;23395;268000;-27705;40.44;202200;0;50;4
2026-04-24;F_HALKB0526;HALKB_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-05-25;42.06;41.75;0.74;41.64;40.58;42.31;42.2;41.32;158844814;0;38440;8958;71981;17423;;;;;
2026-04-24;F_HALKB0626;HALKB_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-06-30;43.25;42.74;1.19;43.09;41.8;43.5;43.22;42.74;7278847;0;1703;339;3547;1251;;;;;
2026-04-24;F_HEKTS0426;HEKTS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2026-04-30;3.35;3.27;2.45;3.28;3.22;3.43;3.34;3.31;238049101;0;718411;3447;969846;28563;3.28;328;0;1;1
