TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
2025-11-28;F_ALARK1125;ALARK_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2025-11-28;93.8;95.31;-1.58;94.92;93.24;95.51;93.92;94.42;329467509;0;34892;8614;40589;-7910;;;;;
2025-11-28;F_ALARK1225;ALARK_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2025-12-31;96.68;98.32;-1.67;98.02;96.02;98.54;96.72;97.05;355210647;0;36600;7485;80962;8296;98.02;39208;0;4;1
2025-11-28;F_ARCLK0126;ARCLK_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2026-01-30;111.9;112.1;-0.18;112;111.85;113.6;111.95;112.76;4172230;0;370;104;775;165;;;;;
2025-11-28;F_ARCLK1125;ARCLK_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2025-11-28;105.7;106.1;-0.38;105.55;104.95;107.5;105.9;106.8;321171735;0;30067;8383;8523;-9607;;;;;
2025-11-28;F_ARCLK1225;ARCLK_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2025-12-31;109;109.3;-0.27;109.1;108.3;110.8;108.9;109.96;363102390;0;32999;7124;30493;11750;;;;;
2025-11-28;F_ASELS0126;ASELS_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2026-01-30;194.15;194.6;-0.23;196.5;193.15;196.5;194;194.41;7542975;0;388;240;1167;192;;;;;
2025-11-28;F_ASELS1125;ASELS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2025-11-28;183.4;184.45;-0.57;184.5;182.55;185;183.6;183.83;713983405;0;38840;6934;59614;-6508;;;;;
2025-11-28;F_ASELS1225;ASELS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2025-12-31;188.75;189.9;-0.61;189.2;188.15;190.5;189.15;189.26;747115350;0;39476;6906;74058;1505;;;;;
2025-11-28;F_ASTOR0126;ASTOR_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2026-01-30;97.54;97.11;0.44;97.28;95.97;99.63;95.97;96.58;5630789;0;583;129;937;503;;;;;
2025-11-28;F_ASTOR1125;ASTOR_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2025-11-28;90.6;91.74;-1.24;91.6;90.11;92.05;90.59;91.12;319781398;0;35093;6787;28400;-8877;91.6;549600;0;60;11
2025-11-28;F_ASTOR1225;ASTOR_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2025-12-31;93.41;94.59;-1.25;94.68;93;94.95;93.54;94.01;327410362;0;34828;8333;71868;16693;;;;;
2025-11-28;F_BIMAS0126;BIMAS_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2026-01-30;566.5;573.5;-1.22;571.1;564.3;576.1;564.8;570.04;3078190;0;54;42;259;21;;;;;
2025-11-28;F_BIMAS1125;BIMAS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2025-11-28;537;544;-1.29;543.9;533.7;549;538.7;541.89;496861390;0;9169;4461;13465;-1238;;;;;
2025-11-28;F_BIMAS1225;BIMAS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2025-12-31;549.8;555.9;-1.1;555;549;560.5;550.9;553.77;586610840;0;10593;5418;23776;3883;555;166500;0;3;1
2025-11-28;F_BRSAN0126;BRSAN_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-01-30;468.5;474.45;-1.25;475.4;468;475.4;468.75;471.27;5702380;0;121;98;132;41;;;;;
2025-11-28;F_BRSAN1125;BRSAN_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2025-11-28;442.75;447.85;-1.14;449.95;441.4;449.95;442.35;445.01;129988085;0;2921;2172;1294;-770;;;;;
2025-11-28;F_BRSAN1225;BRSAN_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2025-12-31;455.8;461.3;-1.19;466;454.75;466;456.2;458.12;121905575;0;2661;1815;2104;428;466;46600;0;1;1
2025-11-28;F_CIMSA0126;CIMSA_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-01-30;48.13;48.85;-1.47;48.33;47.8;48.91;48.07;48.36;2089234;0;432;130;651;344;;;;;
2025-11-28;F_CIMSA1125;CIMSA_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2025-11-28;45.76;45.84;-0.17;45.93;45.12;46.25;45.74;45.74;133828421;0;29257;7041;30847;-4696;;;;;
2025-11-28;F_CIMSA1225;CIMSA_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2025-12-31;46.82;47.09;-0.57;47.27;46;47.68;47.03;47.05;192295973;0;40868;6361;34931;2213;;;;;
2025-11-28;F_CNHTRY0226;CNHTRY_02/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-02-27;6.5547;6.5547;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_CNHTRY1125;CNHTRY_11/2025_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2025-11-28;5.9979;6.0373;-0.65;0;0;0;0;0;0;0;0;0;21;0;;;;;
2025-11-28;F_CNHTRY1225;CNHTRY_12/2025_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2025-12-31;6.1835;6.1835;0;0;0;0;0;0;0;0;0;0;62;0;;;;;
2025-11-28;F_CNHTRY1226;CNHTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-12-31;8.217;8.217;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_DOAS0126;DOAS_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-01-30;191.7;195.7;-2.04;192.95;190.8;199.55;190.8;192.56;1136105;0;59;52;76;20;;;;;
2025-11-28;F_DOAS1125;DOAS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2025-11-28;180.5;182.45;-1.07;181.85;179.3;182.65;181.9;181.36;67212490;0;3706;2143;2076;-782;181.85;127295;0;7;2
2025-11-28;F_DOAS1225;DOAS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2025-12-31;186.15;187.85;-0.9;188;185.55;188.4;186;186.95;67190755;0;3594;1340;3824;1488;;;;;
2025-11-28;F_DOHOL0126;DOHOL_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-01-30;18.1;18.3;-1.09;18.24;17.98;18.24;18.1;18.1;336740;0;186;74;1994;92;;;;;
2025-11-28;F_DOHOL1125;DOHOL_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2025-11-28;17.09;17.23;-0.81;17.29;16.93;17.29;17.09;17.07;117838052;0;69039;3416;75604;-20095;17.29;191919;0;111;2
2025-11-28;F_DOHOL1225;DOHOL_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2025-12-31;17.6;17.77;-0.96;17.81;17.46;17.81;17.63;17.62;121506175;0;68977;3731;233324;26643;;;;;
2025-11-28;F_EKGYO0126;EKGYO_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-01-30;22.32;22.13;0.86;22.19;21.85;22.51;22.34;22.22;7284363;0;3279;575;3205;443;;;;;
2025-11-28;F_EKGYO1125;EKGYO_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2025-11-28;21.12;21.01;0.52;21.09;20.67;21.39;21.18;21.03;762825887;0;362818;7885;229467;-111497;;;;;
2025-11-28;F_EKGYO1225;EKGYO_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2025-12-31;21.76;21.62;0.65;21.62;21.28;21.99;21.77;21.63;1252352121;0;578979;15236;540943;74159;21.62;15134;0;7;2
2025-11-28;F_ELCBAS0126;BY ELEKTRIK_01/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS01B_FUT;D_ELCBAS01;2026-02-02;2249.1;2249.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBAS0226;BY ELEKTRIK_02/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS02B_FUT;D_ELCBAS02;2026-03-02;2977.8;2977.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBAS0326;BY ELEKTRIK_03/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS03B_FUT;D_ELCBAS03;2026-03-31;2939;2939;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBAS0426;BY ELEKTRIK_04/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS04B_FUT;D_ELCBAS04;2026-04-30;2714.2;2714.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBAS0526;BY ELEKTRIK_05/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS05B_FUT;D_ELCBAS05;2026-06-01;2753.8;2753.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBAS1125;BY ELEKTRIK_11/2025_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS11B_FUT;D_ELCBAS11;2025-12-01;2475.1;2475.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBAS1225;BY ELEKTRIK_12/2025_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS12B_FUT;D_ELCBAS12;2025-12-31;2452.3;2452.3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ126;BY ELEKTRIK_Q1/2025_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2025-12-30;2450;2450;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ127;BY ELEKTRIK_Q1/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2026-12-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ226;BY ELEKTRIK_Q2/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2026-03-30;3100;3100;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ227;BY ELEKTRIK_Q2/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2027-03-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ326;BY ELEKTRIK_Q3/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2026-06-29;3800;3800;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ327;BY ELEKTRIK_Q3/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2027-06-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ426;BY ELEKTRIK_Q4/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2026-09-29;3700;3700;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASQ427;BY ELEKTRIK_Q4/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2027-09-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASY26;BY ELEKTRIK_2025_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2025-12-26;3263;3263;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ELCBASY27;BY ELEKTRIK_2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2026-12-28;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2025-11-28;F_ENJSA0126;ENJSA_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-01-30;84.19;85.06;-1.02;84.79;84;84.84;84.1;84.37;430293;0;51;31;152;-7;;;;;
2025-11-28;F_ENJSA1125;ENJSA_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2025-11-28;80.15;80.59;-0.55;80.51;79.53;81.19;80.21;79.94;185448189;0;23197;6190;30238;-9662;;;;;
2025-11-28;F_ENJSA1225;ENJSA_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2025-12-31;82.47;83.07;-0.72;82.84;81.86;83.4;82.26;82.21;173423641;0;21094;5944;70962;1177;82.84;8284;0;1;1
2025-11-28;F_ENKAI0126;ENKAI_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-01-30;83.91;83.9;0.01;82.87;82.64;85.45;85.45;83.4;2760648;0;331;134;1149;252;;;;;
2025-11-28;F_ENKAI1125;ENKAI_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2025-11-28;79.4;79.43;-0.04;78.95;78.72;80;79.61;79.38;209586286;0;26402;5839;32688;-3004;;;;;
2025-11-28;F_ENKAI1225;ENKAI_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2025-12-31;82;81.87;0.16;81.97;81.15;82.42;82.04;81.75;206718186;0;25287;6488;50878;2935;81.97;16394;0;2;1
2025-11-28;F_EREGL0126;EREGL_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-01-30;25.3;25.39;-0.35;25.38;25.2;25.48;25.25;25.35;8853803;0;3492;478;13692;1544;;;;;
2025-11-28;F_EREGL1125;EREGL_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2025-11-28;23.86;23.92;-0.25;23.96;23.72;24.07;23.84;23.91;900548757;0;376715;12467;295410;-126733;23.96;2396;0;1;1
2025-11-28;F_EREGL1225;EREGL_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2025-12-31;24.57;24.69;-0.49;24.69;24.49;24.8;24.6;24.67;956598155;0;387764;13982;695758;172190;24.69;303687;0;123;14
2025-11-28;F_EURTRY0226;EURTRY_02/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-02-27;52.9;52.967;-0.13;52.9;52.9;52.901;52.901;52.9;3226902;0;61;2;131;2;;;;;
2025-11-28;F_EURTRY1125;EURTRY_11/2025_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2025-11-28;49.056;49.163;-0.22;49.054;48.501;49.09;49.046;48.9289;18397255;0;376;75;2488;-104;;;;;
2025-11-28;F_EURTRY1225;EURTRY_12/2025_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2025-12-31;50.497;50.647;-0.3;50.6;50.462;50.647;50.495;50.4996;81102334;0;1606;114;18382;-328;;;;;
2025-11-28;F_EURTRY1226;EURTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-12-31;66.859;67.102;-0.36;66.896;66.75;67.087;66.9;67.0423;13743678;0;205;26;5389;98;;;;;
2025-11-28;F_EURUSD0226;EURUSD_02/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-02-27;1.1628;1.1657;-0.25;1.1649;1.1612;1.1651;1.1642;1.1635;33122495.47032;0;672;639;809;626;;;;;
2025-11-28;F_EURUSD1125;EURUSD_11/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2025-11-28;1.1572;1.1594;-0.19;1.1588;1.1413;1.1589;1.157;1.1522;1060386044.78976;0;21691;759;6581;-5554;;;;;
2025-11-28;F_EURUSD1225;EURUSD_12/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2025-12-31;1.1606;1.1621;-0.13;1.1614;1.158;1.1614;1.1609;1.1598;921730444.34544;0;18749;334;23585;-1927;;;;;
2025-11-28;F_EURUSD1226;EURUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-12-31;1.1752;1.177;-0.15;1.177;1.175;1.1799;1.177;1.1752;12495891.3024;0;251;10;1088;250;;;;;
2025-11-28;F_FROTO0126;FROTO_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-01-30;93.53;95.06;-1.61;95.5;93.5;95.55;93.5;94.49;3373232;0;357;88;1136;277;;;;;
2025-11-28;F_FROTO1125;FROTO_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2025-11-28;94.6;95.17;-0.6;95.62;94.04;96.06;94.5;95.12;224456224;0;23596;6090;39996;-4543;;;;;
2025-11-28;F_FROTO1225;FROTO_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2025-12-31;91.09;92.11;-1.11;91.8;90.5;93.13;91.19;91.97;237231002;0;25794;6040;93201;7777;91.8;119340;0;13;3
2025-11-28;F_GARAN0126;GARAN_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-01-30;146.3;147;-0.48;146.5;144.05;148;148;146.79;5211140;0;355;106;977;206;;;;;
2025-11-28;F_GARAN1125;GARAN_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2025-11-28;138.9;138.65;0.18;139;137.9;139.55;139;138.81;1073454465;0;77334;9425;52756;-18113;139;13900;0;1;1
2025-11-28;F_GARAN1225;GARAN_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2025-12-31;143.3;142.9;0.28;143.75;142.05;143.95;143.5;143.1;1525076270;0;106574;12727;128908;25253;;;;;
2025-11-28;F_GBPUSD0226;GBPUSD_02/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-02-27;1.3185;1.3185;0;0;0;0;0;0;0;0;0;0;25;0;;;;;
2025-11-28;F_GBPUSD1125;GBPUSD_11/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2025-11-28;1.3209;1.3227;-0.14;1.3205;1.3205;1.3215;1.3205;1.321;223842.9216;0;4;4;80;0;;;;;
2025-11-28;F_GBPUSD1225;GBPUSD_12/2025_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2025-12-31;1.3237;1.3283;-0.35;1.3246;1.3228;1.3246;1.3228;1.3237;112150.21776;0;2;2;25;-2;;;;;
2025-11-28;F_GBPUSD1226;GBPUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-12-31;1.3026;1.3026;0;0;0;0;0;0;0;0;0;0;1;0;;;;;
2025-11-28;F_GUBRF0126;GUBRF_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-01-30;330;347.35;-4.99;340;312.65;340;332.55;319.64;29822670;0;933;615;5362;120;;;;;
2025-11-28;F_GUBRF1125;GUBRF_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2025-11-28;312.75;321.3;-2.66;318.4;289.2;319;312.7;302.27;2057093680;0;67955;28916;15463;-10717;318.4;3184000;0;100;9
2025-11-28;F_GUBRF1225;GUBRF_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2025-12-31;321.85;331.65;-2.95;330;298.5;330.25;321.6;312.17;2640236735;0;84505;29301;31734;9609;;;;;
2025-11-28;F_HALKB0126;HALKB_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-01-30;37.37;36.48;2.44;36.3;36.25;37.49;37.25;37.06;21441023;0;5786;1127;4354;2164;;;;;
2025-11-28;F_HALKB1125;HALKB_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2025-11-28;35.62;34.51;3.22;34.74;34.29;35.69;35.57;35.12;951387945;0;270892;15694;82616;-54480;34.74;3474;0;1;1
2025-11-28;F_HALKB1225;HALKB_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2025-12-31;36.51;35.52;2.79;35.55;35.32;36.63;36.6;36.17;1302971228;0;360189;22005;305001;69858;35.55;127980;0;36;8
2025-11-28;F_HEKTS0126;HEKTS_01/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2026-01-30;3.37;3.38;-0.3;3.45;3.35;3.45;3.37;3.37;1222828;0;3624;166;10713;2972;;;;;
2025-11-28;F_HEKTS1125;HEKTS_11/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2025-11-28;3.18;3.2;-0.63;3.19;3.14;3.24;3.16;3.18;98981737;0;311457;1540;164121;-113405;;;;;
2025-11-28;F_HEKTS1225;HEKTS_12/2025_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2025-12-31;3.27;3.31;-1.21;3.31;3.25;3.34;3.27;3.27;139561857;0;426221;2359;393546;136965;;;;;
