TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
2026-03-27;F_BRSAN0326;BRSAN_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-03-31;514.3;514.1;0.04;512.2;502.2;518;515.5;509.57;185178830;0;3634;2793;2839;-487;512.2;1075620;0;21;4
2026-03-27;F_BRSAN0426;BRSAN_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-04-30;527.9;529;-0.21;530;517.4;531.7;527.6;524.53;40074170;0;764;569;2212;147;;;;;
2026-03-27;F_BRSAN0526;BRSAN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-05-25;539.4;543.9;-0.83;543.9;535;543.9;538.2;539.44;269720;0;5;5;43;4;;;;;
2026-03-27;F_CIMSA0326;CIMSA_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-03-31;49.12;49.77;-1.31;49.6;48.58;50.47;49.14;49.32;113784980;0;23071;6100;40420;-6049;;;;;
2026-03-27;F_CIMSA0426;CIMSA_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-04-30;49.89;50.4;-1.01;50.66;49.35;51.28;49.9;49.96;61805812;0;12372;3327;48633;4900;50.66;20264;0;4;1
2026-03-27;F_CIMSA0526;CIMSA_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-05-25;50.97;53.14;-4.08;52.4;50.34;52.4;51.39;51.24;681436;0;133;44;532;39;;;;;
2026-03-27;F_CNHTRY0326;CNHTRY_03/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-03-31;6.4423;6.4917;-0.76;6.4423;6.4423;6.4423;6.4423;6.4423;64423;0;1;1;15;1;;;;;
2026-03-27;F_CNHTRY0426;CNHTRY_04/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-04-30;6.7227;6.7227;0;0;0;0;0;0;0;0;0;0;2;0;;;;;
2026-03-27;F_CNHTRY0626;CNHTRY_06/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-06-30;7.0884;7.0884;0;0;0;0;0;0;0;0;0;0;5;0;;;;;
2026-03-27;F_CNHTRY1226;CNHTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-12-31;8.217;8.217;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_DOAS0326;DOAS_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-03-31;193.1;188.55;2.41;188.8;187.55;193.9;193.35;190.65;67145585;0;3522;2077;2920;-1005;;;;;
2026-03-27;F_DOAS0426;DOAS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-04-30;185.35;185.8;-0.24;188.8;181.1;188.8;185.5;183.79;18268300;0;994;492;1557;190;;;;;
2026-03-27;F_DOAS0526;DOAS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-05-25;186.45;187.8;-0.72;187.6;185.4;187.6;187.1;186.65;578600;0;31;22;222;17;;;;;
2026-03-27;F_DOHOL0326;DOHOL_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-03-31;21.17;20.72;2.17;20.74;20.69;21.23;21.2;21.02;425957458;0;202680;12395;122415;-77622;20.74;10370;0;5;1
2026-03-27;F_DOHOL0426;DOHOL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-04-30;21.79;21.34;2.11;21.35;20.38;21.89;21.84;21.68;268104784;0;123664;6819;120224;71916;21.35;2135;0;1;1
2026-03-27;F_DOHOL0526;DOHOL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-05-25;22.22;21.95;1.23;21.95;21.9;22.3;22.3;22.18;1288558;0;581;106;528;-214;;;;;
2026-03-27;F_EKGYO0326;EKGYO_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-03-31;19.34;19.76;-2.13;19.83;18.97;19.97;19.32;19.35;931666698;0;481398;22981;426431;-12624;19.83;271671;0;137;10
2026-03-27;F_EKGYO0426;EKGYO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-04-30;19.55;20.27;-3.55;20.4;19.24;20.5;19.52;19.61;503277960;0;256604;9767;276051;21477;;;;;
2026-03-27;F_EKGYO0526;EKGYO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-05-25;20;20.79;-3.8;20.9;19.73;20.95;20.06;20.08;3283378;0;1635;223;14291;797;;;;;
2026-03-27;F_ELCBAS0326;BY ELEKTRIK_03/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS03B_FUT;D_ELCBAS03;2026-03-31;3007;3007;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-03-27;F_ELCBAS0426;BY ELEKTRIK_04/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS04B_FUT;D_ELCBAS04;2026-04-30;2714.2;2714.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBAS0526;BY ELEKTRIK_05/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS05B_FUT;D_ELCBAS05;2026-06-01;2753.8;2753.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBAS0626;BY ELEKTRIK_06/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS06B_FUT;D_ELCBAS06;2026-06-30;2785;2785;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBAS0726;BY ELEKTRIK_07/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS07B_FUT;D_ELCBAS07;2026-07-31;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBAS0826;BY ELEKTRIK_08/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS08B_FUT;D_ELCBAS08;2026-08-31;2862.8;2862.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBAS0926;BY ELEKTRIK_09/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS09B_FUT;D_ELCBAS09;2026-09-30;2041.1;2041.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ127;BY ELEKTRIK_Q1/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2026-12-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ128;BY ELEKTRIK_Q1/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2027-12-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ226;BY ELEKTRIK_Q2/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2026-03-30;2950;2950;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-03-27;F_ELCBASQ227;BY ELEKTRIK_Q2/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2027-03-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ228;BY ELEKTRIK_Q2/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2028-03-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ326;BY ELEKTRIK_Q3/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2026-06-29;3350;3350;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-03-27;F_ELCBASQ327;BY ELEKTRIK_Q3/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2027-06-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ328;BY ELEKTRIK_Q3/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2028-06-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ426;BY ELEKTRIK_Q4/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2026-09-29;3320;3320;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-03-27;F_ELCBASQ427;BY ELEKTRIK_Q4/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2027-09-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASQ428;BY ELEKTRIK_Q4/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2028-09-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASY27;BY ELEKTRIK_2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2026-12-28;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ELCBASY28;BY ELEKTRIK_2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2027-12-28;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_ENJSA0326;ENJSA_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-03-31;117.35;113.7;3.21;114.2;111.8;117.7;117.05;115.25;175231380;0;15204;5421;33767;-4237;114.2;91360;0;8;2
2026-03-27;F_ENJSA0426;ENJSA_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-04-30;113.35;107.45;5.49;109.9;107.1;113.7;113.2;110.79;44491435;0;4016;1956;16739;1190;;;;;
2026-03-27;F_ENJSA0526;ENJSA_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-05-25;110.95;111.05;-0.09;106.05;106.05;114;112.25;110.86;332575;0;30;20;361;-14;;;;;
2026-03-27;F_ENKAI0326;ENKAI_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-03-31;92.31;91.7;0.67;91.9;91.57;93.05;92.04;92.24;328314641;0;35593;8849;38927;-11147;;;;;
2026-03-27;F_ENKAI0426;ENKAI_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-04-30;92.82;92.08;0.8;92.36;91.7;93.33;92.8;92.66;107489115;0;11600;2898;23909;2498;;;;;
2026-03-27;F_ENKAI0526;ENKAI_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-05-25;94.62;94.76;-0.15;95.15;93;95.22;95.09;94.06;507934;0;54;21;957;-10;;;;;
2026-03-27;F_EREGL0326;EREGL_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-03-31;27.95;26.91;3.86;27.12;26.78;28;27.96;27.32;1157774187;0;423912;22450;510035;23368;27.12;51528;0;19;3
2026-03-27;F_EREGL0426;EREGL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-04-30;28.74;27.81;3.34;28;27.6;28.8;28.77;28.04;461935684;0;164915;9222;217721;61949;;;;;
2026-03-27;F_EREGL0526;EREGL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-05-25;29.01;28.52;1.72;28.4;28.23;29.27;29.18;28.56;4049763;0;1418;115;8961;944;;;;;
2026-03-27;F_EURTRY0326;EURTRY_03/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-03-31;51.201;51.432;-0.45;51.749;51.195;51.749;51.26;51.2212;18081073;0;353;38;10349;-313;51.749;51749;0;1;1
2026-03-27;F_EURTRY0426;EURTRY_04/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-04-30;53.118;53.207;-0.17;53.207;53.012;53.23;53.189;53.1092;19331751;0;364;34;3384;292;;;;;
2026-03-27;F_EURTRY0626;EURTRY_06/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-06-30;56.98;56.999;-0.03;56.401;56.401;56.98;56.98;56.9686;2905401;0;51;33;106;50;;;;;
2026-03-27;F_EURTRY1226;EURTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-12-31;66.957;67.263;-0.45;67.263;66.921;67.263;66.957;66.9486;22360819;0;334;40;6810;-18;;;;;
2026-03-27;F_EURUSD0326;EURUSD_03/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-03-31;1.1534;1.1553;-0.16;1.1547;1.1508;1.1548;1.1536;1.1528;61307667.86584;0;1201;128;28047;-317;;;;;
2026-03-27;F_EURUSD0426;EURUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-04-30;1.156;1.1575;-0.13;1.1561;1.153;1.1565;1.1554;1.155;143512464.33244;0;2806;192;7389;704;;;;;
2026-03-27;F_EURUSD0626;EURUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-06-30;1.1591;1.1609;-0.16;1.1582;1.158;1.1605;1.159;1.1594;6007023.81592;0;117;40;685;-47;;;;;
2026-03-27;F_EURUSD1226;EURUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-12-31;1.1736;1.1745;-0.08;1.1767;1.1702;1.1767;1.172;1.1736;831546.84668;0;16;9;2514;1;;;;;
2026-03-27;F_FROTO0326;FROTO_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-03-31;103.75;103.05;0.68;103.6;102;104.1;103.4;103.2;224628445;0;21767;5656;47794;-3396;103.6;31080;0;3;2
2026-03-27;F_FROTO0426;FROTO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-04-30;106.75;106.3;0.42;107;105.15;107.25;107.05;106.2;83568715;0;7869;1602;28385;708;107;32100;0;3;2
2026-03-27;F_FROTO0526;FROTO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-05-25;108.75;108.95;-0.18;108.95;108;109.5;109.5;108.46;672435;0;62;19;777;42;;;;;
2026-03-27;F_GARAN0326;GARAN_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-03-31;126.8;127.25;-0.35;128.5;125.7;128.5;127.1;127.24;1142204810;0;89767;16411;113241;-18113;128.5;359800;0;28;10
2026-03-27;F_GARAN0426;GARAN_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-04-30;125.6;126.05;-0.36;126.5;124.35;127.1;125.85;125.89;600371270;0;47689;7072;81511;17439;;;;;
2026-03-27;F_GARAN0526;GARAN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-05-25;127.95;129.5;-1.2;129.2;127.5;130;128.6;128.29;2783890;0;217;72;1322;53;;;;;
2026-03-27;F_GBPUSD0326;GBPUSD_03/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-03-31;1.3366;1.3366;0;0;0;0;0;0;0;0;0;0;40;0;;;;;
2026-03-27;F_GBPUSD0426;GBPUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-04-30;1.3385;1.3385;0;0;0;0;0;0;0;0;0;0;33;0;;;;;
2026-03-27;F_GBPUSD0626;GBPUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-06-30;1.3291;1.3291;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-03-27;F_GBPUSD1226;GBPUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-12-31;1.355;1.355;0;0;0;0;0;0;0;0;0;0;10;0;;;;;
2026-03-27;F_GUBRF0326;GUBRF_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-03-31;462.5;472.85;-2.19;478;455.6;481;463;466.45;308789600;0;6620;3453;10863;-1091;478;239000;0;5;3
2026-03-27;F_GUBRF0426;GUBRF_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-04-30;475.55;487.05;-2.36;494.7;469;494.7;476.85;480.06;159717000;0;3327;1555;7609;968;;;;;
2026-03-27;F_GUBRF0526;GUBRF_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-05-25;493.9;502.4;-1.69;505.2;481;514.3;508;494.58;99697355;0;1952;169;3514;1675;;;;;
2026-03-27;F_HALKB0326;HALKB_03/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-03-31;36.83;36.73;0.27;36.91;36.37;37.18;36.8;36.77;809156690;0;220037;18367;198263;-49528;;;;;
2026-03-27;F_HALKB0426;HALKB_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-04-30;37.46;37.9;-1.16;37.91;36.99;38.07;37.49;37.6;419382652;0;111529;8899;156181;31691;;;;;
2026-03-27;F_HALKB0526;HALKB_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-05-25;38.19;38.5;-0.81;38.84;38.02;38.9;38.21;38.5;2721883;0;707;199;2459;125;;;;;
