TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
2026-04-30;F_ALARK0526;ALARK_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-05-25;95.51;96.3;-0.82;96.94;93.57;96.94;95.45;94.99;206594013;0;21748;6674;77813;5734;96.94;67858;0;7;5
2026-04-30;F_ALARK0626;ALARK_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-06-30;98.25;97.47;0.8;100.25;96.31;100.25;98.08;97.93;1096806;0;112;42;671;7;;;;;
2026-04-30;F_ARCLK0426;ARCLK_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2026-04-30;111.9;111.9;0;111.4;110.55;114.5;114.5;111.64;263923350;0;23640;6531;7879;-7687;;;;;
2026-04-30;F_ARCLK0526;ARCLK_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2026-05-25;115.2;112.75;2.17;111.6;110.65;116.1;115.95;113.55;297194520;0;26173;6235;36999;9418;;;;;
2026-04-30;F_ARCLK0626;ARCLK_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2026-06-30;116.95;115.65;1.12;115.15;114.25;117.15;116.95;115.46;958320;0;83;46;966;-39;;;;;
2026-04-30;F_ASELS0426;ASELS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2026-04-30;420.25;425.8;-1.3;426;418.45;431.35;419.65;423.72;3757023700;0;88667;14368;54953;-18152;426;852000;0;20;8
2026-04-30;F_ASELS0526;ASELS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2026-05-25;429.4;434.9;-1.26;435.55;424.4;439.8;428;431.03;3480484120;0;80748;20531;98600;15808;435.55;87110;0;2;1
2026-04-30;F_ASELS0626;ASELS_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2026-06-30;440.35;442.05;-0.38;445.1;434.25;449.5;440.2;441.59;60674415;0;1374;387;2950;294;;;;;
2026-04-30;F_ASTOR0426;ASTOR_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2026-04-30;284;261.05;8.79;262.45;260;287.15;283.9;272.24;1899447730;0;69758;14499;28305;-5145;;;;;
2026-04-30;F_ASTOR0526;ASTOR_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2026-05-25;284.7;264.3;7.72;265.9;263.25;285.1;284.5;276.58;2852680895;0;103134;33728;50867;11985;265.9;319080;0;12;8
2026-04-30;F_ASTOR0626;ASTOR_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2026-06-30;292.15;269.6;8.36;271.55;265.05;294.45;294.45;283.85;63638290;0;2242;673;1779;943;;;;;
2026-04-30;F_BIMAS0426;BIMAS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2026-04-30;741.5;726.2;2.11;725.5;720.5;743.6;736;735.15;1171081760;0;15935;6492;13937;-4103;725.5;725500;0;10;3
2026-04-30;F_BIMAS0526;BIMAS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2026-05-25;761.4;745.9;2.08;743.6;739.1;763;758.3;754.99;1422662590;0;18848;9085;24591;4718;;;;;
2026-04-30;F_BIMAS0626;BIMAS_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2026-06-30;775;761.4;1.79;757.1;756.6;777.7;777.7;767.44;5295310;0;69;46;196;31;;;;;
2026-04-30;F_BRSAN0426;BRSAN_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-04-30;547;556.3;-1.67;550.1;543.1;563.6;544.5;549.01;186553730;0;3398;2197;1755;-761;;;;;
2026-04-30;F_BRSAN0526;BRSAN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-05-25;563.5;572.1;-1.5;572.1;558.9;573.2;564;564.25;250526160;0;4440;3003;4885;1297;572.1;57210;0;1;1
2026-04-30;F_BRSAN0626;BRSAN_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-06-30;584.5;594.1;-1.62;586.1;534.7;650;584.5;583.39;9042500;0;155;120;173;22;;;;;
2026-04-30;F_CIMSA0426;CIMSA_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-04-30;57.6;57.17;0.75;56;54.03;58.35;57.2;56.47;241246325;0;42724;10459;41361;-10245;56;448000;0;80;7
2026-04-30;F_CIMSA0526;CIMSA_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-05-25;58.75;58.78;-0.05;58.42;55.55;59.78;58.6;58.04;319094884;0;54977;11202;54690;15255;58.42;105156;0;18;8
2026-04-30;F_CIMSA0626;CIMSA_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-06-30;60.29;61.02;-1.2;59.5;58;61.25;60.44;59.18;2207421;0;373;80;876;161;;;;;
2026-04-30;F_CNHTRY0426;CNHTRY_04/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-04-30;6.5867;6.6375;-0.77;5.9739;5.9739;5.9739;5.9739;5.9739;59739;0;1;1;206;0;;;;;
2026-04-30;F_CNHTRY0526;CNHTRY_05/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-05-25;6.8397;6.8397;0;0;0;0;0;0;0;0;0;0;244;0;;;;;
2026-04-30;F_CNHTRY0626;CNHTRY_06/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-06-30;7.0086;7.0086;0;0;0;0;0;0;0;0;0;0;9;0;;;;;
2026-04-30;F_CNHTRY1226;CNHTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-12-31;8.2999;8.2999;0;0;0;0;0;0;0;0;0;0;8;0;;;;;
2026-04-30;F_DOAS0426;DOAS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-04-30;180.5;179.85;0.36;180.95;178.05;180.95;180;179.86;53581735;0;2979;1684;3008;396;;;;;
2026-04-30;F_DOAS0526;DOAS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-05-25;184.6;183.45;0.63;182.1;181.9;184.7;184.5;183.54;52381345;0;2854;1159;5395;866;;;;;
2026-04-30;F_DOAS0626;DOAS_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-06-30;188.7;189.45;-0.4;188.4;180.1;190.05;189.55;185.79;2582450;0;139;60;286;31;;;;;
2026-04-30;F_DOHOL0426;DOHOL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-04-30;22.74;22.59;0.66;22.39;21.75;23.13;22.71;22.31;340320052;0;152547;7858;50807;-35417;;;;;
2026-04-30;F_DOHOL0526;DOHOL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-05-25;23.58;23.19;1.68;23.04;22.3;24.4;23.55;23.01;451987950;0;196422;11597;228041;70756;23.04;13824;0;6;3
2026-04-30;F_DOHOL0626;DOHOL_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-06-30;23.99;23.58;1.74;23.7;22.97;24.3;24.08;23.59;2831308;0;1200;436;1194;321;;;;;
2026-04-30;F_EKGYO0426;EKGYO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-04-30;20.58;20.21;1.83;20;19.71;20.8;20.54;20.15;894568136;0;443766;10001;139875;-141316;20;30000;0;15;2
2026-04-30;F_EKGYO0526;EKGYO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-05-25;21.1;20.7;1.93;20.64;20.27;21.14;21.14;20.7;1044584507;0;504328;19118;538949;161029;20.64;78432;0;38;3
2026-04-30;F_EKGYO0626;EKGYO_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-06-30;21.15;20.75;1.93;20.6;20.29;21.21;21.12;20.81;18474776;0;8877;328;17706;8333;;;;;
2026-04-30;F_ELCBAS0426;BY ELEKTRIK_04/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS04B_FUT;D_ELCBAS04;2026-04-30;921.1;2940;-68.67;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-30;F_ELCBAS0526;BY ELEKTRIK_05/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS05B_FUT;D_ELCBAS05;2026-06-01;2950;2950;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-30;F_ELCBAS0626;BY ELEKTRIK_06/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS06B_FUT;D_ELCBAS06;2026-06-30;2960;2960;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-30;F_ELCBAS0726;BY ELEKTRIK_07/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS07B_FUT;D_ELCBAS07;2026-07-31;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBAS0826;BY ELEKTRIK_08/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS08B_FUT;D_ELCBAS08;2026-08-31;2862.8;2862.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBAS0926;BY ELEKTRIK_09/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS09B_FUT;D_ELCBAS09;2026-09-30;2041.1;2041.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBAS1026;BY ELEKTRIK_10/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS10B_FUT;D_ELCBAS10;2026-11-02;1599.4;1599.4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ127;BY ELEKTRIK_Q1/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2026-12-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ128;BY ELEKTRIK_Q1/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2027-12-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ227;BY ELEKTRIK_Q2/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2027-03-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ228;BY ELEKTRIK_Q2/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2028-03-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ326;BY ELEKTRIK_Q3/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2026-06-29;3350;3350;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-30;F_ELCBASQ327;BY ELEKTRIK_Q3/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2027-06-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ328;BY ELEKTRIK_Q3/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2028-06-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ426;BY ELEKTRIK_Q4/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2026-09-29;3320;3320;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-30;F_ELCBASQ427;BY ELEKTRIK_Q4/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2027-09-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASQ428;BY ELEKTRIK_Q4/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2028-09-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASY27;BY ELEKTRIK_2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2026-12-28;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ELCBASY28;BY ELEKTRIK_2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2027-12-28;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-30;F_ENJSA0426;ENJSA_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-04-30;122.8;122.5;0.24;121.35;117.5;126;122.55;120.92;219456370;0;18149;4200;14393;-199;;;;;
2026-04-30;F_ENJSA0526;ENJSA_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-05-25;125.3;125.5;-0.16;126.05;120.8;127.95;126.25;123.97;198927615;0;16046;4154;25869;3188;;;;;
2026-04-30;F_ENJSA0626;ENJSA_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-06-30;128.4;129.05;-0.5;128;124.65;129.35;129.35;126.72;2990620;0;236;151;289;96;;;;;
2026-04-30;F_ENKAI0426;ENKAI_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-04-30;104.6;104.95;-0.33;104.8;103.4;105.35;104.05;104.12;175361530;0;16843;4248;11617;-3690;;;;;
2026-04-30;F_ENKAI0526;ENKAI_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-05-25;107.2;107.85;-0.6;107.95;106.2;107.95;107;106.83;189275190;0;17717;4321;29051;2422;107.95;10795;0;1;1
2026-04-30;F_ENKAI0626;ENKAI_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-06-30;109.8;111.6;-1.61;114.95;108.55;114.95;109.7;109.88;1736155;0;158;29;215;84;;;;;
2026-04-30;F_EREGL0426;EREGL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-04-30;35.12;33.75;4.06;33.58;33.58;35.94;34.79;34.59;1803548019;0;521323;17793;245110;-124920;33.58;77234;0;23;4
2026-04-30;F_EREGL0526;EREGL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-05-25;35.99;34.67;3.81;34.58;34.49;36.86;35.73;35.6;2599812266;0;730278;32550;568314;122612;34.58;114114;0;33;6
2026-04-30;F_EREGL0626;EREGL_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-06-30;36.47;35.2;3.61;35.01;34.8;37.19;36.15;35.74;19514760;0;5460;550;7074;3115;;;;;
2026-04-30;F_EURTRY0426;EURTRY_04/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-04-30;52.62;52.6;0.04;52.49;52.48;52.629;52.62;52.5617;59026744;0;1123;115;859;-572;;;;;
2026-04-30;F_EURTRY0526;EURTRY_05/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-05-25;54.089;54.062;0.05;54.071;53.933;54.1;54.1;54.0073;33268511;0;616;68;4782;371;;;;;
2026-04-30;F_EURTRY0626;EURTRY_06/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-06-30;55.733;55.642;0.16;55.978;55.53;55.978;55.76;55.629;34990638;0;629;46;2957;558;;;;;
2026-04-30;F_EURTRY1226;EURTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-12-31;66.201;66.176;0.04;66.1;66.1;66.3;66.3;66.1833;1125116;0;17;13;672;14;;;;;
2026-04-30;F_EURUSD0426;EURUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-04-30;1.1691;1.1695;-0.03;1.1664;1.1664;1.1703;1.1691;1.169;158229735.168;0;3009;165;2536;-2021;;;;;
2026-04-30;F_EURUSD0526;EURUSD_05/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-05-25;1.1743;1.1712;0.26;1.169;1.169;1.175;1.1744;1.1717;289844535.939;0;5499;523;18570;1244;1.169;52587.465;0;1;1
2026-04-30;F_EURUSD0626;EURUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-06-30;1.175;1.1729;0.18;1.1717;1.1716;1.1761;1.1761;1.1735;29246673.858;0;554;63;2962;237;;;;;
2026-04-30;F_EURUSD1226;EURUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-12-31;1.1851;1.1848;0.03;1.184;1.1821;1.1876;1.1876;1.185;13699565.4555;0;257;32;2408;42;1.184;159786.72;0;3;1
2026-04-30;F_FROTO0426;FROTO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-04-30;98;98.23;-0.23;97.12;97.11;99.3;98.2;98.31;285703368;0;29083;7304;39730;-5149;;;;;
2026-04-30;F_FROTO0526;FROTO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-05-25;101.05;101;0.05;100.95;100.05;102;101.25;101.03;365156030;0;36144;8601;70662;10098;100.95;10095;0;1;1
2026-04-30;F_FROTO0626;FROTO_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-06-30;102.8;104.25;-1.39;103.2;102;104.8;102.95;103.94;1704685;0;164;75;1559;81;;;;;
2026-04-30;F_GARAN0426;GARAN_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-04-30;133.8;132.7;0.83;133.5;130.95;137.3;133.65;133.22;1433480615;0;107593;14957;56131;-23377;133.5;240300;0;18;4
2026-04-30;F_GARAN0526;GARAN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-05-25;137.75;136.65;0.8;136.65;134.6;138.3;137.95;136.87;1827814035;0;133537;18943;171534;39464;136.65;13665;0;1;1
2026-04-30;F_GARAN0626;GARAN_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-06-30;141.25;139.95;0.93;138.4;137.65;141.95;141.85;140.68;6682170;0;475;110;1307;218;;;;;
2026-04-30;F_GBPUSD0426;GBPUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-04-30;1.3499;1.3492;0.05;1.3484;1.3484;1.3519;1.3519;1.3498;425049.7695;0;7;6;61;-6;;;;;
2026-04-30;F_GBPUSD0526;GBPUSD_05/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-05-25;1.3502;1.3484;0.13;1.3505;1.3493;1.3525;1.3493;1.3502;364441.479;0;6;5;31;6;;;;;
2026-04-30;F_GBPUSD0626;GBPUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-06-30;1.3564;1.3531;0.24;1.3564;1.3564;1.3564;1.3564;1.3564;61017.654;0;1;1;22;0;;;;;
2026-04-30;F_GBPUSD1226;GBPUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-12-31;1.355;1.355;0;0;0;0;0;0;0;0;0;0;10;0;;;;;
2026-04-30;F_GUBRF0426;GUBRF_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-04-30;530.5;529.6;0.17;527;507;538.1;533;532.84;445242000;0;8356;4677;4546;-2765;;;;;
2026-04-30;F_GUBRF0526;GUBRF_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-05-25;546.8;543.7;0.57;544.9;534.4;552.8;546.7;546.32;440063300;0;8055;4345;11070;1136;;;;;
2026-04-30;F_GUBRF0626;GUBRF_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-06-30;566.5;565.9;0.11;557.6;546.7;577.6;570;564.13;15062180;0;267;150;5525;112;;;;;
2026-04-30;F_HALKB0426;HALKB_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-04-30;37.84;37.44;1.07;37.35;36.9;38.02;37.88;37.58;828770467;0;220727;11544;58186;-56069;37.35;41085;0;11;2
2026-04-30;F_HALKB0526;HALKB_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-05-25;38.86;38.43;1.12;38.25;37.6;39.01;38.88;38.51;996180429;0;258752;14838;280048;50239;38.25;26775;0;7;4
2026-04-30;F_HALKB0626;HALKB_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-06-30;39.88;39.6;0.71;39.1;38.2;40.09;40.05;39.77;19854320;0;4992;330;9011;4126;;;;;
