TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
2026-04-29;O_AKBNKE0526P86.00;AKBNK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-05-25;10.51;8.58;22.49;0;0;0;0;0;0;0;0;0;1000;0;;;;;
2026-04-29;O_AKBNKE0526P88.00;AKBNK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-05-25;12.29;10.25;19.9;0;0;0;0;0;0;0;0;0;517;0;;;;;
2026-04-29;O_AKBNKE0526P90.00;AKBNK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-05-25;14.12;12;17.67;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0526P92.00;AKBNK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-05-25;15.99;13.81;15.79;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0526P94.00;AKBNK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-05-25;17.89;15.66;14.24;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0526P96.00;AKBNK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-05-25;19.8;17.53;12.95;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0526P98.00;AKBNK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-05-25;21.73;19.43;11.84;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C100.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;0.69;1.01;-31.68;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C105.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;0.43;0.64;-32.81;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C70.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;10.36;12.36;-16.18;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C72.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;8.97;10.88;-17.56;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C74.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;7.68;9.48;-18.99;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C76.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;6.53;8.18;-20.17;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C78.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;5.51;7.01;-21.4;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C80.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;4.61;5.96;-22.65;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C82.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;3.84;5.04;-23.81;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C84.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;3.21;4.23;-24.11;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C86.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;2.67;3.56;-25;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C88.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;2.21;2.99;-26.09;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C90.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;1.83;2.51;-27.09;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C92.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;1.51;2.09;-27.75;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C94.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;1.24;1.75;-29.14;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C96.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;1.02;1.46;-30.14;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626C98.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_AKBNK_ECP;AKBNK.E;2026-06-30;0.84;1.21;-30.58;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P60.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;0.23;0.17;35.29;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P62.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;0.35;0.26;34.62;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P64.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;0.52;0.39;33.33;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P66.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;0.74;0.56;32.14;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P68.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;1.03;0.78;32.05;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P70.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;1.4;1.07;30.84;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P72.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;1.85;1.43;29.37;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P74.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;2.42;1.88;28.72;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P76.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;3.12;2.42;28.93;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P78.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;3.94;3.11;26.69;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P80.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;4.9;3.9;25.64;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P82.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;5.98;4.83;23.81;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P84.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;7.19;5.87;22.49;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P86.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;8.5;7.05;20.57;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P88.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;9.89;8.33;18.73;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P90.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;11.36;9.69;17.23;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_AKBNKE0626P92.00;AKBNK_06/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_AKBNK_EPP;AKBNK.E;2026-06-30;12.89;11.12;15.92;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C100.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.07;0.1;-30;0;0;0;0;0;0;0;0;0;1;0;;;;;
2026-04-29;O_ALARKE0426C105.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;5;0;;;;;
2026-04-29;O_ALARKE0426C110.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C115.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;1;0;;;;;
2026-04-29;O_ALARKE0426C120.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C125.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C130.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C135.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C140.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C145.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C150.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C155.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426C88.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;9.24;8.28;11.59;0;0;0;0;0;0;0;0;0;1000;0;;;;;
2026-04-29;O_ALARKE0426C90.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;7.24;6.29;15.1;0;0;0;0;0;0;0;0;0;10;0;;;;;
2026-04-29;O_ALARKE0426C92.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;5.25;4.34;20.97;0;0;0;0;0;0;0;0;0;46;0;;;;;
2026-04-29;O_ALARKE0426C94.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;3.28;2.55;28.63;0;0;0;0;0;0;0;0;0;535;0;;;;;
2026-04-29;O_ALARKE0426C96.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;1.54;1.18;30.51;1.48;1.48;1.82;1.82;1.5;153600;2402;16;3;23;-1;;;;;
2026-04-29;O_ALARKE0426C98.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-04-30;0.45;0.4;12.5;0;0;0;0;0;0;0;0;0;120;0;;;;;
2026-04-29;O_ALARKE0426P100.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;2.81;3.79;-25.86;0;0;0;0;0;0;0;0;0;1;0;;;;;
2026-04-29;O_ALARKE0426P105.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;7.74;8.68;-10.83;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P110.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;12.74;13.67;-6.8;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P115.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;17.73;18.66;-4.98;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P120.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;22.73;23.65;-3.89;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P125.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;27.72;28.64;-3.21;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P130.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;32.71;33.63;-2.74;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P78.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P80.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P82.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P84.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P86.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;2000;0;;;;;
2026-04-29;O_ALARKE0426P88.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0426P90.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.01;0;0;0;0;0;0;0;0;0;0;118;0;;;;;
2026-04-29;O_ALARKE0426P92.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.01;0.05;-80;0;0;0;0;0;0;0;0;0;271;0;;;;;
2026-04-29;O_ALARKE0426P94.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.03;0.25;-88;0;0;0;0;0;0;0;0;0;428;0;;;;;
2026-04-29;O_ALARKE0426P96.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;0.29;0.88;-67.05;0;0;0;0;0;0;0;0;0;70;0;;;;;
2026-04-29;O_ALARKE0426P98.00;ALARK_04/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-04-30;1.2;2.1;-42.86;0;0;0;0;0;0;0;0;0;500;0;;;;;
2026-04-29;O_ALARKE0526C100.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;3.79;3.25;16.62;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C105.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;2.01;1.7;18.24;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C110.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;1.07;0.92;16.3;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C115.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;0.57;0.51;11.76;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C120.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;0.31;0.29;6.9;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C125.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C130.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;0.1;0.11;-9.09;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C135.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;0.06;0.07;-14.29;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C140.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;0.03;0.05;-40;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C90.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;10.39;9.53;9.02;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C92.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;8.78;7.96;10.3;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526C94.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;7.29;6.51;11.98;4.95;4.95;5.18;5.18;5.07;225600;12156;24;24;7;-24;;;;;
2026-04-29;O_ALARKE0526C96.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;5.96;5.25;13.52;0;0;0;0;0;0;0;0;0;130;0;;;;;
2026-04-29;O_ALARKE0526C98.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_ECP;DE_ALARK_ECP;ALARK.E;2026-05-25;4.79;4.15;15.42;2.7;2.7;2.7;2.7;2.7;9800;270;1;1;7;-1;;;;;
2026-04-29;O_ALARKE0526P100.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;3.97;4.37;-9.15;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P105.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;7.06;7.69;-8.19;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P110.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;10.99;11.77;-6.63;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P115.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;15.35;16.22;-5.36;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P80.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;0.11;0.14;-21.43;0;0;0;0;0;0;0;0;0;5;0;;;;;
2026-04-29;O_ALARKE0526P82.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;0.17;0.21;-19.05;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P84.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;0.26;0.31;-16.13;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P86.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;0.39;0.46;-15.22;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P88.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;0.58;0.66;-12.12;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P90.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;0.83;0.94;-11.7;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P92.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;1.18;1.31;-9.92;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-29;O_ALARKE0526P94.00;ALARK_05/2026_AVRUPA_OPSIYON;D_EQ;SSO;D_EQ_EPP;DE_ALARK_EPP;ALARK.E;2026-05-25;1.63;1.81;-9.94;0;0;0;0;0;0;0;0;0;0;0;;;;;
