TARIH;SOZLESME KODU;SOZLESME ADI;PAZAR;PAZAR SEGMENTI;SOZLESME TIPI;SOZLESME SINIFI;DAYANAK VARLIK;VADE TARIHI;UZLASMA FIYATI;ONCEKI UZLASMA FIYATI;UZLASMA FIYATI DEGISIMI (%);ACILIS FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI; AGIRLIKLI ORTALAMA FIYAT;ISLEM HACMI;PRIM HACMI;ISLEM MIKTARI;ISLEM SAYISI;ACIK POZISYON;ACIK POZISYON DEGISIMI;ACILIS SEANSI FIYATI;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI PRIM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI ISLEM SAYISI
2026-04-21;F_ALARK0426;ALARK_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-04-30;95.01;95.62;-0.64;95.66;94.42;97.13;95.1;95.89;211872503;0;22096;6100;85466;-629;95.66;9566;0;1;1
2026-04-21;F_ALARK0526;ALARK_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-05-25;94.41;95.1;-0.73;95.42;94;96.57;94.48;95.27;30304325;0;3181;789;5555;989;;;;;
2026-04-21;F_ALARK0626;ALARK_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ALARK_FPD;ALARK.E;2026-06-30;97.16;97.9;-0.76;98.25;97;99.1;97;97.73;430015;0;44;29;401;21;;;;;
2026-04-21;F_ARCLK0426;ARCLK_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2026-04-30;117.85;117.2;0.55;121;116.85;122.4;118.1;119.37;286633570;0;24013;7244;35377;3844;121;798600;0;66;10
2026-04-21;F_ARCLK0526;ARCLK_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2026-05-25;120;120.2;-0.17;121.75;119.4;124.35;119.65;121.82;36982715;0;3014;381;2821;-1531;121.75;12175;0;1;1
2026-04-21;F_ARCLK0626;ARCLK_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ARCLK_FPD;ARCLK.E;2026-06-30;123.55;123.8;-0.2;125.95;123.2;126.35;124.05;124.39;621945;0;50;32;326;29;;;;;
2026-04-21;F_ASELS0426;ASELS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2026-04-30;401.3;413.15;-2.87;414;400.7;415.75;401.5;408.97;1812157850;0;44310;14072;140635;-1299;414;41400;0;1;1
2026-04-21;F_ASELS0526;ASELS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2026-05-25;411.2;422.3;-2.63;423;411;425;411.45;416.79;163590915;0;3925;1482;13879;493;;;;;
2026-04-21;F_ASELS0626;ASELS_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASELS_FPD;ASELS.E;2026-06-30;424.75;432.15;-1.71;432.5;420.95;440;421;428.66;11230860;0;262;160;899;-41;;;;;
2026-04-21;F_ASTOR0426;ASTOR_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2026-04-30;217.55;208.3;4.44;207.9;207.9;221.55;217.3;217.09;2793742215;0;128688;24434;69139;-7914;207.9;166320;0;8;4
2026-04-21;F_ASTOR0526;ASTOR_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2026-05-25;222.2;213.35;4.15;213.45;212.65;226.2;221.95;221.83;169056885;0;7621;2035;13502;1167;;;;;
2026-04-21;F_ASTOR0626;ASTOR_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ASTOR_FPD;ASTOR.E;2026-06-30;228.1;218.25;4.51;218.25;216.4;231.1;227.15;227.1;8175760;0;360;128;569;-37;;;;;
2026-04-21;F_BIMAS0426;BIMAS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2026-04-30;761.2;763.2;-0.26;765.9;759.6;772.6;762.9;766.35;641437820;0;8370;4309;32778;211;;;;;
2026-04-21;F_BIMAS0526;BIMAS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2026-05-25;780.8;782.7;-0.24;786;780;791.3;781.5;785.05;35405920;0;451;245;1105;4;;;;;
2026-04-21;F_BIMAS0626;BIMAS_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BIMAS_FPD;BIMAS.E;2026-06-30;797.9;803.5;-0.7;799.5;796;799.5;797.9;797.93;638340;0;8;5;56;3;;;;;
2026-04-21;F_BRSAN0426;BRSAN_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-04-30;561.6;572.2;-1.85;572.4;559.7;582.3;562.5;569.22;292009170;0;5130;3771;4418;-158;572.4;57240;0;1;1
2026-04-21;F_BRSAN0526;BRSAN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-05-25;577.6;586.5;-1.52;589.7;574.5;595.5;577;582.12;18278440;0;314;206;956;145;;;;;
2026-04-21;F_BRSAN0626;BRSAN_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_BRSAN_FPD;BRSAN.E;2026-06-30;597;599.5;-0.42;602.1;593.9;602.1;593.9;597;179100;0;3;3;105;1;;;;;
2026-04-21;F_CIMSA0426;CIMSA_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-04-30;55.5;55.31;0.34;55.31;54.07;56.33;55.8;55.25;202146925;0;36588;7439;72953;-923;55.31;44248;0;8;3
2026-04-21;F_CIMSA0526;CIMSA_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-05-25;57;56.75;0.44;56.99;55.57;57.8;57.11;57.04;22142955;0;3882;663;5860;2295;;;;;
2026-04-21;F_CIMSA0626;CIMSA_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_CIMSA_FPD;CIMSA.E;2026-06-30;58.41;58.18;0.4;58.97;57.25;59.54;58.78;58.76;769811;0;131;23;343;92;;;;;
2026-04-21;F_CNHTRY0426;CNHTRY_04/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-04-30;6.6375;6.6455;-0.12;6.6375;6.6375;6.6375;6.6375;6.6375;66375;0;1;1;206;1;;;;;
2026-04-21;F_CNHTRY0526;CNHTRY_05/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-05-25;6.8397;6.8397;0;0;0;0;0;0;0;0;0;0;244;0;;;;;
2026-04-21;F_CNHTRY0626;CNHTRY_06/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-06-30;7.0086;7.0086;0;0;0;0;0;0;0;0;0;0;9;0;;;;;
2026-04-21;F_CNHTRY1226;CNHTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_CNHTRY_FUT;D_CNHTRY;2026-12-31;8.2999;8.2999;0;0;0;0;0;0;0;0;0;0;8;0;;;;;
2026-04-21;F_DOAS0426;DOAS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-04-30;183.85;188.5;-2.47;187.8;182.25;188.5;183.75;185.35;51472390;0;2777;1434;4139;398;;;;;
2026-04-21;F_DOAS0526;DOAS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-05-25;186.75;192.85;-3.16;193.25;186.5;193.25;186.5;189.34;7251630;0;383;218;950;145;;;;;
2026-04-21;F_DOAS0626;DOAS_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOAS_FPD;DOAS.E;2026-06-30;190.95;196.05;-2.6;198;190.5;198;191.6;193.19;753430;0;39;29;136;-5;;;;;
2026-04-21;F_DOHOL0426;DOHOL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-04-30;21.37;21.22;0.71;21.3;20.92;21.73;21.4;21.39;282997245;0;132283;12764;251323;-5186;;;;;
2026-04-21;F_DOHOL0526;DOHOL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-05-25;21.9;21.79;0.5;21.9;21.48;22.27;21.93;21.89;29386954;0;13426;1032;17899;1352;21.9;24090;0;11;3
2026-04-21;F_DOHOL0626;DOHOL_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_DOHOL_FPD;DOHOL.E;2026-06-30;22.56;22.41;0.67;22.6;22.15;22.8;22.55;22.54;1030012;0;457;111;619;33;;;;;
2026-04-21;F_EKGYO0426;EKGYO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-04-30;21.31;22;-3.14;22.06;21.06;22.2;21.32;21.64;842339113;0;389317;20512;538547;21656;22.06;222806;0;101;4
2026-04-21;F_EKGYO0526;EKGYO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-05-25;21.83;22.51;-3.02;22.57;21.79;22.71;21.85;22.12;57853536;0;26151;1325;89640;5610;;;;;
2026-04-21;F_EKGYO0626;EKGYO_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EKGYO_FPD;EKGYO.E;2026-06-30;21.92;22.52;-2.66;22.7;21.85;22.7;21.85;22.11;2408105;0;1089;105;2754;716;;;;;
2026-04-21;F_ELCBAS0426;BY ELEKTRIK_04/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS04B_FUT;D_ELCBAS04;2026-04-30;2940;2940;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-21;F_ELCBAS0526;BY ELEKTRIK_05/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS05B_FUT;D_ELCBAS05;2026-06-01;2950;2950;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-21;F_ELCBAS0626;BY ELEKTRIK_06/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS06B_FUT;D_ELCBAS06;2026-06-30;2960;2960;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-21;F_ELCBAS0726;BY ELEKTRIK_07/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS07B_FUT;D_ELCBAS07;2026-07-31;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBAS0826;BY ELEKTRIK_08/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS08B_FUT;D_ELCBAS08;2026-08-31;2862.8;2862.8;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBAS0926;BY ELEKTRIK_09/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS09B_FUT;D_ELCBAS09;2026-09-30;2041.1;2041.1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBAS1026;BY ELEKTRIK_10/2026_VIS;D_EL;ENF;D_EL_FUT;DE_ELCBAS10B_FUT;D_ELCBAS10;2026-11-02;1599.4;1599.4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ127;BY ELEKTRIK_Q1/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2026-12-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ128;BY ELEKTRIK_Q1/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ1B_FUT;D_ELCBASQ1;2027-12-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ227;BY ELEKTRIK_Q2/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2027-03-30;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ228;BY ELEKTRIK_Q2/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ2B_FUT;D_ELCBASQ2;2028-03-30;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ326;BY ELEKTRIK_Q3/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2026-06-29;3350;3350;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-21;F_ELCBASQ327;BY ELEKTRIK_Q3/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2027-06-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ328;BY ELEKTRIK_Q3/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ3B_FUT;D_ELCBASQ3;2028-06-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ426;BY ELEKTRIK_Q4/2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2026-09-29;3320;3320;0;0;0;0;0;0;0;0;0;0;20;0;;;;;
2026-04-21;F_ELCBASQ427;BY ELEKTRIK_Q4/2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2027-09-29;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASQ428;BY ELEKTRIK_Q4/2028_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASQ4B_FUT;D_ELCBASQ4;2028-09-29;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASY27;BY ELEKTRIK_2026_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2026-12-28;2443.2;2443.2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ELCBASY28;BY ELEKTRIK_2027_CASC VIS;D_EL;ENF;D_EL_FUT;DE_ELCBASYB_FUT;D_ELCBASY;2027-12-28;2951.9;2951.9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;
2026-04-21;F_ENJSA0426;ENJSA_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-04-30;115.55;116.95;-1.2;117.4;114.7;117.45;115.2;116.21;118148850;0;10167;4318;36627;2433;;;;;
2026-04-21;F_ENJSA0526;ENJSA_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-05-25;117.7;119.45;-1.47;118.6;117.25;119.8;117.5;118.43;9853040;0;832;344;9494;355;;;;;
2026-04-21;F_ENJSA0626;ENJSA_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENJSA_FPD;ENJSA.E;2026-06-30;121.2;122.35;-0.94;122.7;120.85;122.7;121.4;121.39;461270;0;38;30;147;11;;;;;
2026-04-21;F_ENKAI0426;ENKAI_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-04-30;106.15;108.35;-2.03;108.35;105.55;109.4;106;107.59;228863675;0;21272;4698;46665;-1139;108.35;151690;0;14;2
2026-04-21;F_ENKAI0526;ENKAI_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-05-25;108.3;110.35;-1.86;110.15;108.05;111.4;108.15;109.77;24884010;0;2267;528;6131;582;;;;;
2026-04-21;F_ENKAI0626;ENKAI_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_ENKAI_FPD;ENKAI.E;2026-06-30;111.7;113.7;-1.76;115.85;111;115.85;111;112.09;807030;0;72;41;260;-20;;;;;
2026-04-21;F_EREGL0426;EREGL_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-04-30;34.08;33.73;1.04;34.04;33.78;34.85;34.02;34.43;2360553770;0;685681;29992;691579;-9016;34.04;953120;0;280;14
2026-04-21;F_EREGL0526;EREGL_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-05-25;34.9;34.45;1.31;34.9;34.02;35.6;34.88;35.2;200043391;0;56682;3393;61249;17894;34.9;34900;0;10;5
2026-04-21;F_EREGL0626;EREGL_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_EREGL_FPD;EREGL.E;2026-06-30;35.88;35.29;1.67;35.67;35.67;36.42;35.75;36.13;2359597;0;653;94;1964;81;;;;;
2026-04-21;F_EURTRY0426;EURTRY_04/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-04-30;53.2;53.246;-0.09;53.269;53.142;53.744;53.175;53.2531;2130124;0;40;35;3568;-9;;;;;
2026-04-21;F_EURTRY0526;EURTRY_05/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-05-25;54.656;54.596;0.11;54.579;54.579;54.724;54.656;54.6583;3170180;0;58;12;618;52;;;;;
2026-04-21;F_EURTRY0626;EURTRY_06/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-06-30;56.708;56.373;0.59;56.001;56;56.735;56.735;56.5721;1357730;0;24;18;155;10;;;;;
2026-04-21;F_EURTRY1226;EURTRY_12/2026_VIS;D_CR;CRF;D_CR_FUT;DE_EURTRY_FUT;D_EURTRY;2026-12-31;66.55;66.795;-0.37;66.55;66.55;66.55;66.55;66.55;66550;0;1;1;856;-1;;;;;
2026-04-21;F_EURUSD0426;EURUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-04-30;1.1764;1.1783;-0.16;1.1798;1.1758;1.1798;1.1766;1.1769;176976885.11904;0;3357;530;16253;1049;1.1798;528493.7696;0;10;5
2026-04-21;F_EURUSD0526;EURUSD_05/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-05-25;1.178;1.1799;-0.16;1.18;1.1778;1.18;1.1785;1.1785;41756531.04656;0;791;57;4306;654;1.18;52858.336;0;1;1
2026-04-21;F_EURUSD0626;EURUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-06-30;1.1808;1.182;-0.1;1.18;1.18;1.1819;1.1802;1.1807;2380089.92304;0;45;20;1892;10;;;;;
2026-04-21;F_EURUSD1226;EURUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_EURUSD_FUT;D_EURUSD;2026-12-31;1.1908;1.1936;-0.23;1.1908;1.1908;1.1908;1.1908;1.1908;106684.24832;0;2;2;2339;0;;;;;
2026-04-21;F_FROTO0426;FROTO_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-04-30;104.6;109;-4.04;109.05;104.2;109.7;104.55;106.16;419220300;0;39490;11732;68295;4510;;;;;
2026-04-21;F_FROTO0526;FROTO_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-05-25;107.45;111.7;-3.8;112.15;107.1;112.55;107.45;108.7;81001580;0;7452;2155;12545;4801;;;;;
2026-04-21;F_FROTO0626;FROTO_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_FROTO_FPD;FROTO.E;2026-06-30;110.75;114.2;-3.02;115.5;110.2;115.5;110.8;111.92;940095;0;84;40;563;65;;;;;
2026-04-21;F_GARAN0426;GARAN_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-04-30;143.6;145.9;-1.58;146.05;143;147.3;144;145.39;1277845150;0;87891;14569;184958;-8005;146.05;219075;0;15;5
2026-04-21;F_GARAN0526;GARAN_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-05-25;147.3;149.75;-1.64;150.3;147.05;151.05;147.25;148.89;87276755;0;5862;954;11507;-47;;;;;
2026-04-21;F_GARAN0626;GARAN_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GARAN_FPD;GARAN.E;2026-06-30;152.55;154.55;-1.29;163.95;151.5;163.95;151.5;153.72;1506490;0;98;47;330;30;;;;;
2026-04-21;F_GBPUSD0426;GBPUSD_04/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-04-30;1.35;1.3505;-0.04;1.3501;1.3498;1.3501;1.3498;1.35;1088483.04432;0;18;2;96;18;;;;;
2026-04-21;F_GBPUSD0526;GBPUSD_05/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-05-25;1.3429;1.3429;0;0;0;0;0;0;0;0;0;0;16;0;;;;;
2026-04-21;F_GBPUSD0626;GBPUSD_06/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-06-30;1.3485;1.3485;0;0;0;0;0;0;0;0;0;0;21;0;;;;;
2026-04-21;F_GBPUSD1226;GBPUSD_12/2026_VIS;D_CR;CRFU;D_CR_FUT;DE_GBPUSD_FUT;D_GBPUSD;2026-12-31;1.355;1.355;0;0;0;0;0;0;0;0;0;0;10;0;;;;;
2026-04-21;F_GUBRF0426;GUBRF_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-04-30;516.4;532.1;-2.95;532.7;514.4;535.7;518;525.7;302855080;0;5761;3180;13212;135;532.7;53270;0;1;1
2026-04-21;F_GUBRF0526;GUBRF_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-05-25;529.8;545.5;-2.88;547.1;528;548.6;530.5;539.36;31875970;0;591;410;2287;251;;;;;
2026-04-21;F_GUBRF0626;GUBRF_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_GUBRF_FPD;GUBRF.E;2026-06-30;546.7;565.1;-3.26;560.6;542.5;563.6;547.1;548.49;25880050;0;465;83;5391;-384;;;;;
2026-04-21;F_HALKB0426;HALKB_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-04-30;41.21;41.16;0.12;41.26;41.1;42.36;41.3;41.69;711025476;0;170543;17248;312270;-17399;41.26;24756;0;6;2
2026-04-21;F_HALKB0526;HALKB_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-05-25;42.22;42.19;0.07;42.34;42.16;43.46;42.16;42.78;70198557;0;16409;3908;40914;7547;;;;;
2026-04-21;F_HALKB0626;HALKB_06/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HALKB_FPD;HALKB.E;2026-06-30;43.79;43.35;1.01;43.91;43.32;44.44;43.32;44.18;4598670;0;1041;117;2224;540;;;;;
2026-04-21;F_HEKTS0426;HEKTS_04/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2026-04-30;3.27;3.51;-6.84;3.51;3.23;3.58;3.23;3.38;554675616;0;1638878;7094;927561;-25291;3.51;421200;0;1200;7
2026-04-21;F_HEKTS0526;HEKTS_05/2026_VIS;D_EQ;SSF;D_EQ_FPD;DE_HEKTS_FPD;HEKTS.E;2026-05-25;3.35;3.6;-6.94;3.62;3.32;3.67;3.32;3.45;53834893;0;155964;1398;123138;55886;3.62;72400;0;200;4
